,trend,trend_squared,"sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_9,lag_10,lag_21,lag_22,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-05-21,871.0,758641.0,0.660152120671232,-0.7511319308705197,-0.9917226741361016,0.1283983551465503,7151202165.842814,6677076894.641926,7033191292.144311,7533833052.382986,7541844995.361284,7164240202.321119,6776908986.024627,6778379566.911927,6490647691.88779,6061464578.30184,6042844891.786306,7125471084.102724,7006559222.022581,6662065744.972656,335002564.5603285,6677076894.641926,7541844995.361284,0,0
2004-05-22,872.0,760384.0,0.647160667326606,-0.7623536388483902,-0.9867305793119814,0.16236614133076377,7139944479.744639,7151202165.842814,6677076894.641926,7033191292.144311,7533833052.382986,7541844995.361284,7164240202.321119,7194672982.330644,6778379566.911927,6537981365.073288,6061464578.30184,7177333297.491297,7014057026.503837,6700210178.5649805,298118105.31338316,6677076894.641926,7541844995.361284,1,0
2004-05-23,873.0,762129.0,0.6339784927628868,-0.7733506777097298,-0.980575394063143,0.19614254142819676,6563361946.703555,7139944479.744639,7151202165.842814,6677076894.641926,7033191292.144311,7533833052.382986,7541844995.361284,6776908986.024627,7194672982.330644,6526787883.158875,6537981365.073288,7091493546.688788,7014743453.649864,6714859426.932465,378254010.55727607,6563361946.703555,7541844995.361284,1,0
2004-05-24,874.0,763876.0,0.620609481827423,-0.7841198065767103,-0.9732643737003827,0.22968774213179508,6825326890.884985,6563361946.703555,7139944479.744639,7151202165.842814,6677076894.641926,7033191292.144311,7533833052.382986,7164240202.321119,6776908986.024627,6484200218.753088,6526787883.158875,6989133817.477888,7008062106.880073,6737651530.0779085,329934902.9751807,6563361946.703555,7533833052.382986,0,0
2004-05-25,875.0,765625.0,0.6070575744291002,-0.7946578517376252,-0.9648061359537645,0.2629622026565149,6962217688.141863,6825326890.884985,6563361946.703555,7139944479.744639,7151202165.842814,6677076894.641926,7033191292.144311,7541844995.361284,7164240202.321119,7136573140.618746,6484200218.753088,6907474479.7291565,6988060631.0946045,6767109786.115366,227483234.04475334,6563361946.703555,7151202165.842814,0,0
2004-05-26,876.0,767376.0,0.593326764377232,-0.8049617075821959,-0.9552106508146317,0.2959267013472893,6563715919.934348,6962217688.141863,6825326890.884985,6563361946.703555,7139944479.744639,7151202165.842814,6677076894.641926,7533833052.382986,7541844995.361284,7088807850.056691,7136573140.618746,6840406569.413447,6993279790.240788,6784062497.522422,252114467.71203136,6563361946.703555,7151202165.842814,0,0
2004-05-27,877.0,769129.0,0.5794210982045638,-0.8150283375168113,-0.9444892287836614,0.3285423819108344,6473480968.916131,6563715919.934348,6962217688.141863,6825326890.884985,6563361946.703555,7139944479.744639,7151202165.842814,7033191292.144311,7533833052.382986,7428226863.950326,7088807850.056691,6811321437.166905,6971501318.955374,6801408353.443527,283844566.6772222,6473480968.916131,7151202165.842814,0,0
2004-05-28,878.0,770884.0,0.5653446739747428,-0.8248547748594245,-0.9326545075388223,0.3607707992167836,6670444320.637287,6473480968.916131,6563715919.934348,6962217688.141863,6825326890.884985,6563361946.703555,7139944479.744639,6677076894.641926,7033191292.144311,7034975217.007062,7428226863.950326,6742641744.994687,6934056414.548706,6819643015.374381,243144531.64439124,6473480968.916131,7139944479.744639,0,0
2004-05-29,879.0,772641.0,0.5511016400746,-0.8344381237138473,-0.9197204370389466,0.3925739646141719,6895828339.753514,6670444320.637287,6473480968.916131,6563715919.934348,6962217688.141863,6825326890.884985,6563361946.703555,7151202165.842814,6677076894.641926,6553751966.659165,7034975217.007062,6707768010.710241,6942550654.100769,6849767881.824387,187891372.86600953,6473480968.916131,6962217688.141863,1,0
2004-05-30,880.0,774400.0,0.5366961939916005,-0.8437755598231856,-0.9057022630804715,0.42391439070986053,6617018693.982048,6895828339.753514,6670444320.637287,6473480968.916131,6563715919.934348,6962217688.141863,6825326890.884985,7139944479.744639,7151202165.842814,6918865745.662054,6553751966.659165,6715433260.321454,6903463403.50512,6868907008.564244,182021080.64194006,6473480968.916131,6962217688.141863,1,0
2004-05-31,881.0,776161.0,0.522132581076825,-0.8528643314021596,-0.8906165093267405,0.4547551355561054,7081151996.883978,6617018693.982048,6895828339.753514,6670444320.637287,6473480968.916131,6563715919.934348,6962217688.141863,6563361946.703555,7139944479.744639,7242238349.138418,6918865745.662054,6751979704.035596,6870556760.7567425,6902896589.18365,227711121.52086985,6473480968.916131,7081151996.883978,0,0
2004-06-01,882.0,777924.0,0.5074150932938454,-0.8617017599480682,-0.8744809578310396,0.4850598461951964,7594099372.176272,7081151996.883978,6617018693.982048,6895828339.753514,6670444320.637287,6473480968.916131,6563715919.934348,6825326890.884985,6563361946.703555,6490647691.88779,7242238349.138418,6842248516.040511,6874861497.884833,6938100522.75375,391373744.1688772,6473480968.916131,7594099372.176272,0,0
2004-06-02,883.0,779689.0,0.4925480679538644,-0.8702852410301553,-0.8573146280763323,0.5147928015098308,7248048210.802994,7594099372.176272,7081151996.883978,6617018693.982048,6895828339.753514,6670444320.637287,6473480968.916131,6962217688.141863,6825326890.884985,6778379566.911927,6490647691.88779,6940010271.878889,6890208420.646169,6962142533.67522,395649656.5970236,6473480968.916131,7594099372.176272,0,0
2004-06-03,884.0,781456.0,0.47753588643748834,-0.8786122450571482,-0.8391377545563939,0.5439189543287245,6792406616.598986,7248048210.802994,7594099372.176272,7081151996.883978,6617018693.982048,6895828339.753514,6670444320.637287,6563715919.934348,6962217688.141863,7194672982.330644,6778379566.911927,6985571078.690725,6898446257.928816,6972416080.270083,348529922.9859867,6617018693.982048,7594099372.176272,0,0
2004-06-04,885.0,783225.0,0.4623829729035147,-0.8866803180227402,-0.8199717629247769,0.5724039727378152,7453837526.885305,6792406616.598986,7248048210.802994,7594099372.176272,7081151996.883978,6617018693.982048,6895828339.753514,6473480968.916131,6563715919.934348,6776908986.024627,7194672982.330644,7097484393.869014,6920063069.4318495,6982991559.812302,356168290.1297813,6617018693.982048,7594099372.176272,0,0
2004-06-05,886.0,784996.0,0.44709379298511426,-0.8944870822287954,-0.7998392447397198,0.6002142805483676,7595766226.150578,7453837526.885305,6792406616.598986,7248048210.802994,7594099372.176272,7081151996.883978,6617018693.982048,6670444320.637287,6473480968.916131,7164240202.321119,6776908986.024627,7197475520.497167,6952621765.6037035,6999890172.348764,387032976.14753175,6617018693.982048,7595766226.150578,1,0
2004-06-06,887.0,786769.0,0.43167285247378384,-0.9020302369860707,-0.7787639308347607,0.6273170968742937,7641289941.207324,7595766226.150578,7453837526.885305,6792406616.598986,7248048210.802994,7594099372.176272,7081151996.883978,6895828339.753514,6670444320.637287,7541844995.361284,7164240202.321119,7343799984.386491,7029616622.353972,7006992274.923998,318572942.7746203,6792406616.598986,7641289941.207324,1,0
2004-06-07,888.0,788544.0,0.4161246959914746,-0.9093075592922357,-0.7567706633464628,0.6536804747720056,8005070815.922657,7641289941.207324,7595766226.150578,7453837526.885305,6792406616.598986,7248048210.802994,7594099372.176272,6617018693.982048,6895828339.753514,7533833052.382986,7541844995.361284,7475788387.106301,7113884045.570949,7039328794.887851,377553726.27442116,6792406616.598986,8005070815.922657,0,0
2004-06-08,889.0,790321.0,0.40045390565126676,-0.9163169044870046,-0.7338853664321995,0.6792733388972927,7632770634.7716675,8005070815.922657,7641289941.207324,7595766226.150578,7453837526.885305,6792406616.598986,7248048210.802994,7081151996.883978,6617018693.982048,7033191292.144311,7533833052.382986,7481312853.191359,7161780684.615935,7075296083.824935,379849355.2619186,6792406616.598986,8005070815.922657,0,0
2004-06-09,890.0,792100.0,0.3846650997070012,-0.923056206884176,-0.7101350157125358,0.7040655221348057,7182626372.98351,7632770634.7716675,8005070815.922657,7641289941.207324,7595766226.150578,7453837526.885305,6792406616.598986,7594099372.176272,7081151996.883978,6677076894.641926,7033191292.144311,7471966876.360003,7205988574.119446,7084088104.73565,387277459.80696845,6792406616.598986,8005070815.922657,0,0
2004-06-10,891.0,793881.0,0.3687629311922603,-0.9295234803804002,-0.6855476064742156,0.7280278011569846,6718617965.544386,7182626372.98351,7632770634.7716675,8005070815.922657,7641289941.207324,7595766226.150578,7453837526.885305,7248048210.802994,7594099372.176272,7151202165.842814,6677076894.641926,7461425640.495062,7223498359.592894,7066634091.9491825,409238641.96271473,6718617965.544386,8005070815.922657,0,0
2004-06-11,892.0,795664.0,0.352752086549095,-0.9357168190404935,-0.6601521206712321,0.7511319308705195,6932028383.78977,6718617965.544386,7182626372.98351,7632770634.7716675,8005070815.922657,7641289941.207324,7595766226.150578,6792406616.598986,7248048210.802994,7139944479.744639,7151202165.842814,7386881477.195699,7242182935.532356,7081346781.679248,455734507.2184474,6718617965.544386,8005070815.922657,0,0
2004-06-12,893.0,797449.0,0.3366372842469106,-0.9416343976591258,-0.6339784927628872,0.7733506777097294,7367205810.486072,6932028383.78977,6718617965.544386,7182626372.98351,7632770634.7716675,8005070815.922657,7641289941.207324,7453837526.885305,6792406616.598986,6563361946.703555,7139944479.744639,7354229989.243628,7275852754.870397,7100974323.131719,446365900.4064535,6718617965.544386,8005070815.922657,1,0
2004-06-13,894.0,799236.0,0.3204232733919112,-0.9472744722987169,-0.6070575744291004,0.794657851737625,7957943029.824053,7367205810.486072,6932028383.78977,6718617965.544386,7182626372.98351,7632770634.7716675,8005070815.922657,7595766226.150578,7453837526.885305,6825326890.884985,6563361946.703555,7399466144.760302,7371633064.573397,7126416658.048166,493828066.1083608,6718617965.544386,8005070815.922657,1,0
2004-06-14,895.0,801025.0,0.304114832327518,-0.9526353808033825,-0.5794210982045639,0.8150283375168111,8403646961.805017,7957943029.824053,7367205810.486072,6932028383.78977,6718617965.544386,7182626372.98351,7632770634.7716675,7641289941.207324,7595766226.150578,6962217688.141863,6825326890.884985,7456405594.172068,7466096990.639185,7180641257.240846,589084649.0601132,6718617965.544386,8403646961.805017,0,0
2004-06-15,896.0,802816.0,0.28771676722616724,-0.9577155432887803,-0.5511016400746006,0.834438123713847,8543041745.163214,8403646961.805017,7957943029.824053,7367205810.486072,6932028383.78977,6718617965.544386,7182626372.98351,8005070815.922657,7641289941.207324,6563715919.934348,6962217688.141863,7586444324.2280035,7533878588.709681,7226601308.668916,720350301.4093076,6718617965.544386,8543041745.163214,0,0
2004-06-16,897.0,804609.0,0.27123391067291,-0.9625134626077081,-0.5221325810768248,0.8528643314021598,7582683255.901107,8543041745.163214,8403646961.805017,7957943029.824053,7367205810.486072,6932028383.78977,6718617965.544386,7632770634.7716675,8005070815.922657,6473480968.916131,6563715919.934348,7643595307.5019455,7557781091.930975,7227962584.020244,698511381.9290143,6718617965.544386,8543041745.163214,0,0
2004-06-17,898.0,806404.0,0.2546711202412288,-0.9670277247913204,-0.4925480679538645,0.8702852410301551,7427478023.742779,7582683255.901107,8543041745.163214,8403646961.805017,7957943029.824053,7367205810.486072,6932028383.78977,7182626372.98351,7632770634.7716675,6670444320.637287,6473480968.916131,7744861030.101715,7603143335.2983885,7224417416.398904,584073236.7456547,6932028383.78977,8543041745.163214,0,0
2004-06-18,899.0,808201.0,0.2380332770614858,-0.9712569994658313,-0.4623829729035152,0.8866803180227398,7604468493.106719,7427478023.742779,7582683255.901107,8543041745.163214,8403646961.805017,7957943029.824053,7367205810.486072,6718617965.544386,7182626372.98351,6895828339.753514,6670444320.637287,7840923902.86128,7613902690.02849,7243459989.764317,472804734.2136316,7367205810.486072,8543041745.163214,0,0
2004-06-19,900.0,810000.0,0.22132528438243243,-0.9752000402445825,-0.43167285247378356,0.9020302369860709,7685622391.872385,7604468493.106719,7427478023.742779,7582683255.901107,8543041745.163214,8403646961.805017,7957943029.824053,6932028383.78977,6718617965.544386,6617018693.982048,6895828339.753514,7886411985.916468,7620320987.580047,7277078173.005331,433299640.0761086,7427478023.742779,8543041745.163214,1,0
2004-06-20,901.0,811801.0,0.2045520661262008,-0.9788556850953578,-0.4004539056512665,0.9163169044870048,7787439825.191037,7685622391.872385,7604468493.106719,7427478023.742779,7582683255.901107,8543041745.163214,8403646961.805017,7367205810.486072,6932028383.78977,7081151996.883978,6617018693.982048,7862054385.254608,7630760265.007455,7298286094.983606,433400741.7942134,7427478023.742779,8543041745.163214,1,0
2004-06-21,902.0,813604.0,0.18771856543719884,-0.9822228566828406,-0.3687629311922604,0.9295234803804002,7463663895.089267,7787439825.191037,7685622391.872385,7604468493.106719,7427478023.742779,7582683255.901107,8543041745.163214,7957943029.824053,7367205810.486072,7594099372.176272,7081151996.883978,7727771090.009501,7592088342.090784,7309076742.16176,379952992.2532381,7427478023.742779,8543041745.163214,0,0
2004-06-22,903.0,815409.0,0.17082974322534397,-0.985300562686109,-0.33663728424690986,0.941634397659126,7471545277.457204,7463663895.089267,7787439825.191037,7685622391.872385,7604468493.106719,7427478023.742779,7582683255.901107,8403646961.805017,7957943029.824053,7248048210.802994,7594099372.176272,7574700166.051499,7580572245.139752,7339349519.853549,131120891.7163698,7427478023.742779,7787439825.191037,0,0
2004-06-23,904.0,817216.0,0.15389057670406214,-0.9880878960910771,-0.30411483232751857,0.9526353808033823,7231123833.990039,7471545277.457204,7463663895.089267,7787439825.191037,7685622391.872385,7604468493.106719,7427478023.742779,8543041745.163214,8403646961.805017,6792406616.598986,7248048210.802994,7524477391.492776,7584036349.497361,7352876084.623716,184156095.97368094,7231123833.990039,7787439825.191037,0,0
2004-06-24,905.0,819025.0,0.13690605792347574,-0.9905840354577969,-0.27123391067291097,0.9625134626077079,7333925520.310214,7231123833.990039,7471545277.457204,7463663895.089267,7787439825.191037,7685622391.872385,7604468493.106719,7582683255.901107,8543041745.163214,7453837526.885305,6792406616.598986,7511112748.145266,7627986889.123491,7365266345.695996,195419057.6386381,7231123833.990039,7787439825.191037,0,0
2004-06-25,906.0,820836.0,0.11988119229922739,-0.99278824516254,-0.23803327706148592,0.9712569994658313,7986025606.217306,7333925520.310214,7231123833.990039,7471545277.457204,7463663895.089267,7787439825.191037,7685622391.872385,7427478023.742779,7582683255.901107,7595766226.150578,7453837526.885305,7565620907.161065,7703272405.011171,7412676668.572094,266195604.89110285,7231123833.990039,7986025606.217306,0,0
2004-06-26,907.0,822649.0,0.10282099713736068,-0.9946998756145891,-0.20455206612620136,0.9788556850953577,8280886466.840345,7986025606.217306,7333925520.310214,7231123833.990039,7471545277.457204,7463663895.089267,7787439825.191037,7604468493.106719,7427478023.742779,7641289941.207324,7595766226.150578,7650658632.156487,7768535309.036477,7472923518.502901,381170382.332199,7231123833.990039,8280886466.840345,1,0
2004-06-27,908.0,824464.0,0.08573050015569475,-0.9963183634476755,-0.17082974322534497,0.9853005626861089,9172839932.376305,8280886466.840345,7986025606.217306,7333925520.310214,7231123833.990039,7471545277.457204,7463663895.089267,7685622391.872385,7604468493.106719,8005070815.922657,7641289941.207324,7848572933.182955,7855313659.218781,7556336705.560868,694727942.4732879,7231123833.990039,9172839932.376305,1,0
2004-06-28,909.0,826281.0,0.0686147380021341,-0.9976432316860063,-0.1369060579234754,0.9905840354577969,8174237725.586072,9172839932.376305,8280886466.840345,7986025606.217306,7333925520.310214,7231123833.990039,7471545277.457204,7787439825.191037,7685622391.872385,7632770634.7716675,8005070815.922657,7950083480.396783,7838927285.203142,7598950351.755288,680888308.9212946,7231123833.990039,9172839932.376305,0,0
2004-06-29,910.0,828100.0,0.05147875477034673,-0.9986740898848305,-0.1028209971373608,0.9946998756145891,7722644647.152391,8174237725.586072,9172839932.376305,8280886466.840345,7986025606.217306,7333925520.310214,7231123833.990039,7463663895.089267,7787439825.191037,7182626372.98351,7632770634.7716675,7985954818.924667,7780327492.488084,7635804550.194299,657694923.7114236,7231123833.990039,9172839932.376305,0,0
2004-06-30,911.0,829921.0,0.03432760051324382,-0.9994106342455052,-0.06861473800213468,0.9976432316860063,7908827062.259201,7722644647.152391,8174237725.586072,9172839932.376305,8280886466.840345,7986025606.217306,7333925520.310214,7471545277.457204,7463663895.089267,6718617965.544386,7182626372.98351,8082769565.820261,7803623478.656519,7663393719.04014,572413440.992072,7333925520.310214,9172839932.376305,0,0
2004-07-01,912.0,831744.0,0.01716632975470737,-0.9998526477050269,-0.034327600513243496,0.9994106342455052,8468543359.643361,7908827062.259201,7722644647.152391,8174237725.586072,9172839932.376305,8280886466.840345,7986025606.217306,7231123833.990039,7471545277.457204,6932028383.78977,6718617965.544386,8244857828.58214,7877985288.363703,7692541851.9557085,477857835.48369294,7722644647.152391,9172839932.376305,0,0
2004-07-02,913.0,833569.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,7784098724.464864,8468543359.643361,7908827062.259201,7722644647.152391,8174237725.586072,9172839932.376305,8280886466.840345,7333925520.310214,7231123833.990039,7367205810.486072,6932028383.78977,8216011131.188934,7890816019.174998,7710410202.411104,501592227.2520666,7722644647.152391,9172839932.376305,0,0
2004-07-03,914.0,835396.0,-0.017166329754707124,-0.9998526477050269,0.03432760051324301,0.9994106342455054,7465088726.680554,7784098724.464864,8468543359.643361,7908827062.259201,7722644647.152391,8174237725.586072,9172839932.376305,7986025606.217306,7333925520.310214,7957943029.824053,7367205810.486072,8099468596.880392,7875063614.51844,7732832939.413823,573609781.2586391,7465088726.680554,9172839932.376305,1,0
2004-07-04,915.0,837225.0,-0.03432760051324357,-0.9994106342455052,0.06861473800213419,0.9976432316860063,6858214034.603836,7465088726.680554,7784098724.464864,8468543359.643361,7908827062.259201,7722644647.152391,8174237725.586072,8280886466.840345,7986025606.217306,8403646961.805017,7957943029.824053,7768807754.341468,7808690343.762212,7712978823.004441,515978003.71749645,6858214034.603836,8468543359.643361,1,0
2004-07-05,916.0,839056.0,-0.05147875477034649,-0.9986740898848305,0.10282099713736031,0.9946998756145891,6994989030.546563,6858214034.603836,7465088726.680554,7784098724.464864,8468543359.643361,7908827062.259201,7722644647.152391,9172839932.376305,8280886466.840345,8543041745.163214,8403646961.805017,7600343655.05011,7775213567.723448,7692952916.484308,552744770.5743288,6858214034.603836,8468543359.643361,0,0
2004-07-06,917.0,840889.0,-0.06861473800213387,-0.9976432316860063,0.13690605792347493,0.990584035457797,7044328665.980287,6994989030.546563,6858214034.603836,7465088726.680554,7784098724.464864,8468543359.643361,7908827062.259201,8174237725.586072,9172839932.376305,7582683255.901107,8543041745.163214,7503441372.025523,7744698095.475096,7673054207.310073,586177654.6117916,6858214034.603836,8468543359.643361,0,0
2004-07-07,918.0,842724.0,-0.0857305001556945,-0.9963183634476755,0.1708297432253445,0.9853005626861089,7540824378.942903,7044328665.980287,6994989030.546563,6858214034.603836,7465088726.680554,7784098724.464864,8468543359.643361,7722644647.152391,8174237725.586072,7427478023.742779,7582683255.901107,7450869560.123197,7766819562.971728,7657579326.077414,559663413.745289,6858214034.603836,8468543359.643361,0,0
2004-07-08,919.0,844561.0,-0.10282099713736044,-0.9946998756145891,0.2045520661262009,0.9788556850953578,7761668186.154317,7540824378.942903,7044328665.980287,6994989030.546563,6858214034.603836,7465088726.680554,7784098724.464864,7908827062.259201,7722644647.152391,7604468493.106719,7427478023.742779,7349887392.481903,7797372610.5320215,7661875911.123503,380546286.3990122,6858214034.603836,7784098724.464864,0,0
2004-07-09,920.0,846400.0,-0.11988119229922714,-0.99278824516254,0.23803327706148544,0.9712569994658314,7762850126.661577,7761668186.154317,7540824378.942903,7044328665.980287,6994989030.546563,6858214034.603836,7465088726.680554,8468543359.643361,7908827062.259201,7685622391.872385,7604468493.106719,7346851878.510005,7781431504.84947,7681216702.912771,376569403.77033967,6858214034.603836,7762850126.661577,0,0
2004-07-10,921.0,848241.0,-0.1369060579234755,-0.9905840354577969,0.27123391067291047,0.962513462607708,7908813669.769744,7762850126.661577,7761668186.154317,7540824378.942903,7044328665.980287,6994989030.546563,6858214034.603836,7784098724.464864,8468543359.643361,7787439825.191037,7685622391.872385,7410241156.094175,7754854876.487284,7720889893.053617,432920468.85421836,6858214034.603836,7908813669.769744,1,0
2004-07-11,922.0,850084.0,-0.1538905767040619,-0.9880878960910772,0.3041148323275181,0.9526353808033825,8074189045.651224,7908813669.769744,7762850126.661577,7761668186.154317,7540824378.942903,7044328665.980287,6994989030.546563,7465088726.680554,7784098724.464864,7463663895.089267,7787439825.191037,7583951871.958089,7676379813.149778,7758961915.1156645,418207636.1614331,6994989030.546563,8074189045.651224,1,0
2004-07-12,923.0,851929.0,-0.17082974322534417,-0.985300562686109,0.33663728424691025,0.9416343976591259,7490154537.802256,8074189045.651224,7908813669.769744,7762850126.661577,7761668186.154317,7540824378.942903,7044328665.980287,6858214034.603836,7465088726.680554,7471545277.457204,7463663895.089267,7654689801.566045,7627516728.308076,7763060206.026205,335727938.0185339,7044328665.980287,8074189045.651224,0,0
2004-07-13,924.0,853776.0,-0.1877185654371986,-0.9822228566828407,0.36876293119225995,0.9295234803804003,7881615218.705442,7490154537.802256,8074189045.651224,7908813669.769744,7762850126.661577,7761668186.154317,7540824378.942903,6994989030.546563,6858214034.603836,7231123833.990039,7471545277.457204,7774302166.241067,7638871769.133294,7760515945.655584,206189271.79711634,7490154537.802256,8074189045.651224,0,0
2004-07-14,925.0,855625.0,-0.204552066126201,-0.9788556850953578,0.4004539056512668,0.9163169044870045,7434093612.558395,7881615218.705442,7490154537.802256,8074189045.651224,7908813669.769744,7762850126.661577,7761668186.154317,7044328665.980287,6994989030.546563,7333925520.310214,7231123833.990039,7759054913.900422,7604962237.011808,7728197500.6806965,229014820.02081043,7434093612.558395,8074189045.651224,0,0
2004-07-15,926.0,857476.0,-0.22132528438243262,-0.9752000402445825,0.4316728524737839,0.9020302369860707,7889144931.70262,7434093612.558395,7881615218.705442,7490154537.802256,8074189045.651224,7908813669.769744,7762850126.661577,7540824378.942903,7044328665.980287,7986025606.217306,7333925520.310214,7777265877.5501795,7563576635.016042,7706400940.232011,234265460.4985255,7434093612.558395,8074189045.651224,0,0
2004-07-16,927.0,859329.0,-0.23803327706148558,-0.9712569994658314,0.46238297290351477,0.88668031802274,8605382961.300589,7889144931.70262,7434093612.558395,7881615218.705442,7490154537.802256,8074189045.651224,7908813669.769744,7761668186.154317,7540824378.942903,8280886466.840345,7986025606.217306,7897627711.070039,7622239794.790022,7740490930.411992,390180114.3154429,7434093612.558395,8605382961.300589,0,0
2004-07-17,928.0,861184.0,-0.254671120241229,-0.9670277247913203,0.49254806795386485,0.8702852410301549,8704817457.461927,8605382961.300589,7889144931.70262,7434093612.558395,7881615218.705442,7490154537.802256,8074189045.651224,7762850126.661577,7761668186.154317,9172839932.376305,8280886466.840345,8011342537.883208,7710791846.988691,7783068911.535965,495707551.18170774,7434093612.558395,8704817457.461927,1,0
2004-07-18,929.0,863041.0,-0.2712339106729102,-0.962513462607708,0.5221325810768251,0.8528643314021596,8754479592.684849,8704817457.461927,8605382961.300589,7889144931.70262,7434093612.558395,7881615218.705442,7490154537.802256,7908813669.769744,7762850126.661577,8174237725.586072,9172839932.376305,8108526901.745153,7846239386.851622,7821402614.855236,571043672.0627197,7434093612.558395,8754479592.684849,1,0
2004-07-19,930.0,864900.0,-0.287716767226167,-0.9577155432887803,0.5511016400746002,0.8344381237138473,8371024477.829691,8754479592.684849,8704817457.461927,8605382961.300589,7889144931.70262,7434093612.558395,7881615218.705442,8074189045.651224,7908813669.769744,7722644647.152391,8174237725.586072,8234365464.606216,7944527633.086129,7844249351.053813,505341211.79961324,7434093612.558395,8754479592.684849,0,0
2004-07-20,931.0,866761.0,-0.30411483232751824,-0.9526353808033824,0.5794210982045642,0.8150283375168109,7429634694.708558,8371024477.829691,8754479592.684849,8704817457.461927,8605382961.300589,7889144931.70262,7434093612.558395,7490154537.802256,8074189045.651224,7908827062.259201,7722644647.152391,8169796818.320947,7972049492.281006,7832322513.371063,581118683.7347783,7429634694.708558,8754479592.684849,0,0
2004-07-21,932.0,868624.0,-0.3204232733919105,-0.9472744722987171,0.6070575744290992,0.7946578517376259,7358830583.887605,7429634694.708558,8371024477.829691,8754479592.684849,8704817457.461927,8605382961.300589,7889144931.70262,7881615218.705442,7490154537.802256,8468543359.643361,7908827062.259201,8159044957.082262,7959049935.491342,7828828069.664341,597465669.3477426,7358830583.887605,8754479592.684849,0,0
2004-07-22,933.0,870489.0,-0.3366372842469099,-0.941634397659126,0.6339784927628861,0.7733506777097303,7979010268.573563,7358830583.887605,7429634694.708558,8371024477.829691,8754479592.684849,8704817457.461927,8605382961.300589,7434093612.558395,7881615218.705442,7784098724.464864,8468543359.643361,8171882862.349541,7974574369.94986,7845743569.36822,591636732.4324118,7358830583.887605,8754479592.684849,0,0
2004-07-23,934.0,872356.0,-0.35275208654909435,-0.9357168190404939,0.6601521206712311,0.7511319308705205,8303296130.1039295,7979010268.573563,7358830583.887605,7429634694.708558,8371024477.829691,8754479592.684849,8704817457.461927,7889144931.70262,7434093612.558395,7465088726.680554,7784098724.464864,8128727600.750017,8013177655.9100275,7881482645.90535,565171745.8591775,7358830583.887605,8754479592.684849,0,0
2004-07-24,935.0,874225.0,-0.3687629311922596,-0.9295234803804004,0.6855476064742146,0.7280278011569856,8243410856.527213,8303296130.1039295,7979010268.573563,7358830583.887605,7429634694.708558,8371024477.829691,8754479592.684849,8605382961.300589,7889144931.70262,6858214034.603836,7465088726.680554,8062812372.045058,8037077454.964133,7911798823.77925,511105602.0086563,7358830583.887605,8754479592.684849,1,0
2004-07-25,936.0,876096.0,-0.38466509970700097,-0.9230562068841761,0.7101350157125355,0.704065522134806,8356977277.850309,8243410856.527213,8303296130.1039295,7979010268.573563,7358830583.887605,7429634694.708558,8371024477.829691,8704817457.461927,8605382961.300589,6994989030.546563,6858214034.603836,8006026327.068696,8057276614.406924,7924163879.50035,438354970.65719575,7358830583.887605,8371024477.829691,1,0
2004-07-26,937.0,877969.0,-0.40045390565126615,-0.9163169044870049,0.7338853664321986,0.6792733388972937,7974667830.735638,8356977277.850309,8243410856.527213,8303296130.1039295,7979010268.573563,7358830583.887605,7429634694.708558,8754479592.684849,8704817457.461927,7044328665.980287,6994989030.546563,7949403948.912402,8091884706.75931,7913956591.630192,407890412.38140416,7358830583.887605,8356977277.850309,0,0
2004-07-27,938.0,879844.0,-0.416124695991474,-0.9093075592922361,0.7567706633464618,0.6536804747720067,7861245107.666903,7974667830.735638,8356977277.850309,8243410856.527213,8303296130.1039295,7979010268.573563,7358830583.887605,8371024477.829691,8754479592.684849,7540824378.942903,7044328665.980287,8011062579.335022,8090429698.827986,7870236764.139879,343813643.2747167,7358830583.887605,8356977277.850309,0,0
2004-07-28,939.0,881721.0,-0.4316728524737836,-0.9020302369860708,0.7787639308347604,0.6273170968742942,7481753086.318105,7861245107.666903,7974667830.735638,8356977277.850309,8243410856.527213,8303296130.1039295,7979010268.573563,7429634694.708558,8371024477.829691,7761668186.154317,7540824378.942903,8028622936.825094,8093833946.953679,7847153942.830947,306009348.5056887,7481753086.318105,8356977277.850309,0,0
2004-07-29,940.0,883600.0,-0.44709379298511365,-0.8944870822287957,0.799839244739719,0.6002142805483687,7134703057.824266,7481753086.318105,7861245107.666903,7974667830.735638,8356977277.850309,8243410856.527213,8303296130.1039295,7358830583.887605,7429634694.708558,7762850126.661577,7761668186.154317,7908007621.003766,8039945241.676653,7827555889.853344,457647113.06572014,7134703057.824266,8356977277.850309,0,0
2004-07-30,941.0,885481.0,-0.4623829729035145,-0.8866803180227403,0.8199717629247767,0.5724039727378155,7732213914.973088,7134703057.824266,7481753086.318105,7861245107.666903,7974667830.735638,8356977277.850309,8243410856.527213,7979010268.573563,7358830583.887605,7908813669.769744,7762850126.661577,7826424447.413646,7977576024.081831,7821668784.943806,425187214.2061761,7134703057.824266,8356977277.850309,0,0
