,consumption,true_change_point,trend
2024-10-16,5.28460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-17,5.30860272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-18,5.34460272,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-19,2226.78560289,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-20,1015.74760279,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-21,2021.781102875,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-22,3046.50960289,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-23,119.571102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-24,942.5621028,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-25,72.35910272500001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-26,1482.612102825,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-27,2132.83660288,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-28,2147.79860288,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-29,2315.918102885,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-30,91.68510272500001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-10-31,123.87510267500001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-01,105.67010267500001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-02,3375.96860199,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-03,5152.17460122,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-04,6677.980601315,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-05,6583.7756013,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-06,131.458102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-07,1659.3381027799999,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-08,5909.49110303,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-09,4794.47460124,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-10,3733.70460119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-11,4216.60260119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-12,4330.53560119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-13,2412.65610285,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-14,128.239102675,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-15,1440.50610278,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-16,6686.149601295,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-17,5210.200601215,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-18,5157.19660122,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-19,5841.343601955,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-20,8490.09210245,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-21,10592.08709875,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-22,9742.27110095,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-23,10125.80860117,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-24,1977.19160285,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-25,3049.11860189,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-26,4334.80360119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-27,145.45510267499998,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-28,2232.34410283,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-29,7350.554101465,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-11-30,10125.138601105,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-01,8551.474600645,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-02,4246.21960119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-03,6049.45760124,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-04,7031.89710296,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-05,5365.76810306,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-06,1018.805102745,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-07,5186.16760122,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-08,5693.02660123,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-09,9917.0246015,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-10,9624.0956015,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-11,8605.34210245,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-12,10202.5880999,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-13,11122.14909945,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-14,12721.8466002,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-15,8565.008601405,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-16,3863.58560119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-17,4664.25060119,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-18,96.025102725,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-19,2635.04310286,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-20,7023.28910315,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-21,5530.600601285,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-22,8758.16060139,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-23,8468.90160116,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-24,10744.9536015,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-25,2279.62810286,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-26,1382.54010276,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-27,7684.257101265,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-28,11902.038599975,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-29,13495.4555984,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-30,12646.736600100001,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
2024-12-31,12854.89859975,0,baseline+PV-Child-EV+IoT+Central_Heating+EV
